geneID,baseMean,mean_broth,mean_plate,log2FC_shrunk,log2FoldChange,lfcSE,stat,pvalue,padj,eggNOG_OGs,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
J2S48_RS25910,2547.031374,315.8251344,5893.840733,4.140947265,4.239777592,0.484108417,8.757909259,1.99E-18,9.05E-17,"COG1053@1|root,COG1053@2|Bacteria,2GJ45@201174|Actinobacteria,4F4AM@85017|Promicromonosporaceae",C,Fumarate reductase flavoprotein C-term,sdhA,"GO:0000104,GO:0000166,GO:0001539,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006091,GO:0006113,GO:0006928,GO:0006950,GO:0006974,GO:0006996,GO:0008150,GO:0008152,GO:0009055,GO:0009061,GO:0009987,GO:0015980,GO:0016020,GO:0016043,GO:0016491,GO:0016627,GO:0022607,GO:0022900,GO:0030030,GO:0030031,GO:0032991,GO:0033554,GO:0036094,GO:0040011,GO:0043167,GO:0043168,GO:0044085,GO:0044237,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0044780,GO:0044781,GO:0045273,GO:0045274,GO:0045283,GO:0045284,GO:0045333,GO:0048037,GO:0048870,GO:0050660,GO:0050662,GO:0050896,GO:0051179,GO:0051674,GO:0051716,GO:0055114,GO:0070469,GO:0070470,GO:0070925,GO:0071840,GO:0071944,GO:0071949,GO:0071973,GO:0097159,GO:0097588,GO:0098796,GO:0098797,GO:0098803,GO:1901265,GO:1901363","1.3.5.1,1.3.5.4,1.4.3.16","ko:K00239,ko:K00278","ko00020,ko00190,ko00250,ko00650,ko00720,ko00760,ko01100,ko01110,ko01120,ko01130,ko01200,ko05134,map00020,map00190,map00250,map00650,map00720,map00760,map01100,map01110,map01120,map01130,map01200,map05134","M00009,M00011,M00115,M00149,M00173,M00374,M00376","R00357,R00481,R02164","RC00006,RC00045,RC02566","ko00000,ko00001,ko00002,ko01000",-,-,-,"FAD_binding_2,Succ_DH_flav_C"
J2S48_RS17750,8447.491209,12919.50059,1739.477131,-2.827892506,-2.892827738,0.330817372,-8.744485573,2.24E-18,1.01E-16,"COG0686@1|root,COG0686@2|Bacteria,2GJ6G@201174|Actinobacteria,4FK7J@85023|Microbacteriaceae",E,Belongs to the AlaDH PNT family,ald,-,1.4.1.1,ko:K00259,"ko00250,ko00430,ko01100,map00250,map00430,map01100",-,R00396,RC00008,"ko00000,ko00001,ko01000",-,-,-,"AlaDh_PNT_C,AlaDh_PNT_N"
J2S48_RS18320,23073.68505,6165.650563,48435.73679,2.918628408,2.974060999,0.342089241,8.693816238,3.50E-18,1.55E-16,"COG0254@1|root,COG0254@2|Bacteria,2IQ4I@201174|Actinobacteria,4F4V8@85017|Promicromonosporaceae",J,Binds the 23S rRNA,rpmE,"GO:0008150,GO:0040007",-,ko:K02909,"ko03010,map03010",M00178,-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_L31
J2S48_RS21855,1666.311957,2537.896752,358.934763,-2.758965506,-2.82040581,0.325044897,-8.676973048,4.06E-18,1.78E-16,"COG0673@1|root,COG0673@2|Bacteria,2GN2Z@201174|Actinobacteria,4F3PR@85017|Promicromonosporaceae",S,"Oxidoreductase family, C-terminal alpha/beta domain",ydgJ,-,-,-,-,-,-,-,-,-,-,-,"GFO_IDH_MocA,GFO_IDH_MocA_C"
J2S48_RS00400,5834.944015,9016.679616,1062.340613,-3.014410336,-3.085452018,0.359019928,-8.594096802,8.39E-18,3.63E-16,"COG0783@1|root,COG0783@2|Bacteria,2IFDP@201174|Actinobacteria,4F439@85017|Promicromonosporaceae",P,Ferritin-like domain,dps,-,-,ko:K04047,-,-,-,-,"ko00000,ko03036",-,-,-,Ferritin
J2S48_RS02340,5023.99776,281.4281504,12137.85218,5.290682016,5.426848992,0.631847349,8.588860897,8.78E-18,3.75E-16,"COG0254@1|root,COG0254@2|Bacteria,2IQ4I@201174|Actinobacteria,4F5TS@85017|Promicromonosporaceae",J,Ribosomal protein L31,rpmE2,-,-,ko:K02909,"ko03010,map03010",M00178,-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_L31
J2S48_RS08470,12892.38462,19226.45178,3391.283892,-2.453065587,-2.503377731,0.292439605,-8.560323857,1.13E-17,4.74E-16,"COG0667@1|root,COG0667@2|Bacteria,2GJBG@201174|Actinobacteria,4F3K4@85017|Promicromonosporaceae",C,Aldo/keto reductase family,-,-,-,-,-,-,-,-,-,-,-,-,Aldo_ket_red
J2S48_RS18085,56963.18682,81308.9462,20444.54775,-1.961130401,-1.991728484,0.232726302,-8.558244029,1.15E-17,4.77E-16,"COG1404@1|root,COG1404@2|Bacteria,2GJ14@201174|Actinobacteria",O,Belongs to the peptidase S8 family,-,-,-,-,-,-,-,-,-,-,-,-,"CW_binding_1,Peptidase_S8"
J2S48_RS19820,1342.18943,477.6848349,2638.946323,2.416112594,2.468493072,0.294129323,8.39254327,4.76E-17,1.96E-15,"COG1012@1|root,COG1012@2|Bacteria,2GYXB@201174|Actinobacteria",C,Aldehyde dehydrogenase family,-,-,-,-,-,-,-,-,-,-,-,-,Aldedh
J2S48_RS17385,9564.429998,950.1333362,22485.87499,4.44832554,4.560679486,0.544185038,8.380751338,5.26E-17,2.14E-15,"COG2355@1|root,COG2355@2|Bacteria,2HZ6F@201174|Actinobacteria,4DPCY@85009|Propionibacteriales",E,"Zn-dependent dipeptidase, microsomal dipeptidase",-,-,-,-,-,-,-,-,-,-,-,-,-
J2S48_RS19520,743.8419195,118.8414025,1681.342695,3.763140112,3.860525971,0.461052016,8.373298098,5.60E-17,2.25E-15,,,,,,,,,,,,,,,,
J2S48_RS04250,2436.781777,543.1397913,5277.244754,3.20409037,3.282134893,0.394311323,8.323714537,8.52E-17,3.38E-15,"COG0735@1|root,COG0735@2|Bacteria,2IFBR@201174|Actinobacteria,4F4QF@85017|Promicromonosporaceae",P,Ferric uptake regulator family,fur,-,-,"ko:K03711,ko:K22297",-,-,-,-,"ko00000,ko03000",-,-,-,FUR
J2S48_RS21865,370.7648224,617.9413706,0,-13.38314427,-12.63299918,1.522590601,-8.297042666,1.07E-16,4.19E-15,"COG1090@1|root,COG1090@2|Bacteria,2GJS0@201174|Actinobacteria,4F50Z@85017|Promicromonosporaceae",S,Domain of unknown function (DUF1731),-,"GO:0003674,GO:0003824,GO:0004497,GO:0005488,GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0006066,GO:0006629,GO:0006706,GO:0006707,GO:0008150,GO:0008152,GO:0008202,GO:0008203,GO:0008395,GO:0009056,GO:0016020,GO:0016042,GO:0016125,GO:0016127,GO:0016491,GO:0016705,GO:0016709,GO:0020037,GO:0030312,GO:0031073,GO:0036199,GO:0044238,GO:0044281,GO:0044282,GO:0044464,GO:0046164,GO:0046906,GO:0048037,GO:0055114,GO:0071704,GO:0071944,GO:0097159,GO:1901360,GO:1901361,GO:1901363,GO:1901575,GO:1901615,GO:1901616,GO:1902652",-,ko:K07071,-,-,-,-,ko00000,-,-,-,"DUF1731,Epimerase"
J2S48_RS06730,3928.693355,1712.611081,7252.816765,2.035378927,2.080905949,0.251222147,8.283130974,1.20E-16,4.60E-15,"2B6HV@1|root,31ZG6@2|Bacteria,2I0TK@201174|Actinobacteria,4F5WK@85017|Promicromonosporaceae",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J2S48_RS18915,2830.269033,903.2997296,5720.722989,2.605095295,2.669085392,0.32220616,8.283781398,1.19E-16,4.60E-15,"COG1129@1|root,COG1129@2|Bacteria,2GJ3F@201174|Actinobacteria,4F3PE@85017|Promicromonosporaceae",G,ATPases associated with a variety of cellular activities,-,-,3.6.3.17,ko:K10441,"ko02010,map02010",M00212,-,-,"ko00000,ko00001,ko00002,ko01000,ko02000","3.A.1.2.1,3.A.1.2.13,3.A.1.2.19",-,-,ABC_tran
J2S48_RS19880,313.5994613,520.9575604,2.562312605,-7.429326231,-7.656351962,0.925913671,-8.26896956,1.35E-16,5.12E-15,"COG1200@1|root,COG1200@2|Bacteria,2GKA3@201174|Actinobacteria,4F372@85017|Promicromonosporaceae",L,RecG wedge domain,recG,"GO:0003674,GO:0003724,GO:0003824,GO:0004004,GO:0004386,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006139,GO:0006725,GO:0006807,GO:0008026,GO:0008150,GO:0008152,GO:0008186,GO:0009987,GO:0010501,GO:0016020,GO:0016070,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0034641,GO:0042623,GO:0043170,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0070035,GO:0071704,GO:0071944,GO:0090304,GO:0140098,GO:1901360",3.6.4.12,ko:K03655,"ko03440,map03440",-,-,-,"ko00000,ko00001,ko01000,ko03400",-,-,-,"DEAD,Helicase_C,RecG_wedge,tRNA_anti-codon"
J2S48_RS24035,1267.828625,2058.622254,81.6381806,-4.525914673,-4.657389245,0.56384456,-8.260058845,1.46E-16,5.40E-15,"COG3919@1|root,COG3919@2|Bacteria,2GM4D@201174|Actinobacteria,4F45S@85017|Promicromonosporaceae",S,ATP-grasp,-,-,6.3.1.12,ko:K17810,-,-,-,-,"ko00000,ko01000",-,-,-,CPSase_L_D2
J2S48_RS25070,2877.241326,4391.367088,606.0526836,-2.787285456,-2.857467995,0.345922649,-8.260424715,1.45E-16,5.40E-15,"COG0126@1|root,COG0126@2|Bacteria,2GJC6@201174|Actinobacteria,4F49B@85017|Promicromonosporaceae",G,Phosphoglycerate kinase,pgk,"GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0008150,GO:0016020,GO:0040007,GO:0044424,GO:0044464,GO:0071944","2.7.2.3,5.3.1.1","ko:K00927,ko:K01803","ko00010,ko00051,ko00562,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00051,map00562,map00710,map01100,map01110,map01120,map01130,map01200,map01230","M00001,M00002,M00003,M00165,M00166,M00308,M00552","R01015,R01512","RC00002,RC00043,RC00423","ko00000,ko00001,ko00002,ko01000,ko04147",-,-,-,PGK
J2S48_RS02200,2213.369541,3288.838461,600.1661613,-2.399019363,-2.454333155,0.297583949,-8.247532044,1.62E-16,5.93E-15,"COG3280@1|root,COG3280@2|Bacteria,2GJTB@201174|Actinobacteria,4F4AA@85017|Promicromonosporaceae",G,"Alpha amylase, catalytic domain",treY,"GO:0000272,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0005976,GO:0005984,GO:0005991,GO:0005992,GO:0006073,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009058,GO:0009251,GO:0009311,GO:0009312,GO:0009987,GO:0016051,GO:0016052,GO:0016853,GO:0016866,GO:0030978,GO:0030980,GO:0034637,GO:0043170,GO:0044042,GO:0044237,GO:0044238,GO:0044247,GO:0044248,GO:0044249,GO:0044260,GO:0044262,GO:0044264,GO:0044275,GO:0044424,GO:0044444,GO:0044464,GO:0046351,GO:0047470,GO:0071704,GO:1901575,GO:1901576",5.4.99.15,ko:K06044,"ko00500,ko01100,ko01110,map00500,map01100,map01110",M00565,"R01824,R09995",-,"ko00000,ko00001,ko00002,ko01000",-,GH13,-,Alpha-amylase
J2S48_RS24730,5313.49647,609.4265411,12369.60136,4.232139981,4.347443317,0.527801184,8.23689573,1.77E-16,6.42E-15,,,,,,,,,,,,,,,,
J2S48_RS13595,8086.669263,12178.0483,1949.60071,-2.579662685,-2.64256149,0.320892778,-8.235029481,1.80E-16,6.45E-15,"COG0791@1|root,COG0791@2|Bacteria,2GIWB@201174|Actinobacteria,4F4BP@85017|Promicromonosporaceae",M,pfam nlp p60,spl,-,-,ko:K21471,-,-,-,-,"ko00000,ko01000,ko01002,ko01011",-,-,-,NLPC_P60
J2S48_RS12715,540.6166239,128.106944,1159.381144,3.124177086,3.202996575,0.390287482,8.206762249,2.27E-16,8.08E-15,"COG1609@1|root,COG1609@2|Bacteria,2GJHF@201174|Actinobacteria,4F2K4@85016|Cellulomonadaceae",K,periplasmic binding protein LacI transcriptional regulator,-,-,-,-,-,-,-,-,-,-,-,-,"LacI,Peripla_BP_3"
J2S48_RS13785,10628.72831,16357.92124,2034.938907,-2.941960381,-3.007124546,0.367276368,-8.187634187,2.66E-16,9.37E-15,"COG0403@1|root,COG1003@1|root,COG0403@2|Bacteria,COG1003@2|Bacteria,2GJ11@201174|Actinobacteria,4F3QJ@85017|Promicromonosporaceae",E,The glycine cleavage system catalyzes the degradation of glycine. The P protein binds the alpha-amino group of glycine through its pyridoxal phosphate cofactor,gcvP,"GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0030312,GO:0040007,GO:0044464,GO:0071944",1.4.4.2,"ko:K00281,ko:K00283","ko00260,ko00630,ko01100,ko01110,ko01130,ko01200,map00260,map00630,map01100,map01110,map01130,map01200",M00532,"R01221,R03425","RC00022,RC00929,RC02834,RC02880","ko00000,ko00001,ko00002,ko01000",-,-,-,GDC-P
J2S48_RS10260,1684.210863,2539.619038,401.0986018,-2.596632548,-2.660650765,0.326384634,-8.151887327,3.58E-16,1.25E-14,"COG0101@1|root,COG0101@2|Bacteria,2GJ6C@201174|Actinobacteria,4F3S1@85017|Promicromonosporaceae",J,"Formation of pseudouridine at positions 38, 39 and 40 in the anticodon stem and loop of transfer RNAs",truA,"GO:0001522,GO:0003674,GO:0003824,GO:0005575,GO:0005618,GO:0005623,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009982,GO:0009987,GO:0010467,GO:0016070,GO:0016853,GO:0016866,GO:0030312,GO:0031119,GO:0034470,GO:0034641,GO:0034660,GO:0040007,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044464,GO:0046483,GO:0071704,GO:0071944,GO:0090304,GO:1901360",5.4.99.12,ko:K06173,-,-,-,-,"ko00000,ko01000,ko03016",-,-,-,PseudoU_synth_1
J2S48_RS12830,794.0910369,177.9193028,1718.348638,3.204813194,3.287717178,0.404743234,8.122970083,4.55E-16,1.55E-14,,,,,,,,,,,,,,,,
J2S48_RS15730,2338.324829,3550.207991,520.5000856,-2.700424676,-2.76858276,0.340785049,-8.124132113,4.51E-16,1.55E-14,"COG1073@1|root,COG1073@2|Bacteria,2GNDJ@201174|Actinobacteria",Q,Belongs to the glycosyl hydrolase family 6,-,-,3.1.1.101,ko:K21104,-,-,R11540,-,"ko00000,ko01000",-,-,-,"DLH,Hydrolase_4,PAF-AH_p_II"
J2S48_RS22820,3142.17677,1321.110341,5873.776414,2.106602689,2.151181861,0.264903958,8.120610486,4.64E-16,1.57E-14,"COG1414@1|root,COG1414@2|Bacteria,2GP2W@201174|Actinobacteria",K,Transcriptional regulator,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_IclR,IclR"
J2S48_RS14735,2976.485374,968.3906063,5988.627525,2.565659993,2.627668015,0.325565888,8.071079052,6.97E-16,2.33E-14,"COG3402@1|root,COG3402@2|Bacteria,2I2JX@201174|Actinobacteria,4F4GM@85017|Promicromonosporaceae",S,Bacterial PH domain,-,-,-,-,-,-,-,-,-,-,-,-,bPH_2
J2S48_RS06990,158.1561139,262.3800458,1.820215871,-6.936644744,-7.156785072,0.889089025,-8.049570817,8.31E-16,2.75E-14,"COG0699@1|root,COG0699@2|Bacteria,2GJX9@201174|Actinobacteria,4F3Z0@85017|Promicromonosporaceae",S,50S ribosome-binding GTPase,-,-,-,-,-,-,-,-,-,-,-,-,"Dynamin_N,MMR_HSR1"
J2S48_RS08895,1074.765431,1594.48115,295.191852,-2.375629518,-2.433222867,0.303667046,-8.01279855,1.12E-15,3.68E-14,"COG0596@1|root,COG0596@2|Bacteria,2GJCT@201174|Actinobacteria,4F5EX@85017|Promicromonosporaceae",S,"Serine aminopeptidase, S33",-,-,-,-,-,-,-,-,-,-,-,-,Abhydrolase_1
J2S48_RS22865,1901.155279,309.1216514,4289.205719,3.692878115,3.796440873,0.47414607,8.00690149,1.18E-15,3.82E-14,"COG1942@1|root,COG1942@2|Bacteria,2IS20@201174|Actinobacteria",S,Tautomerase enzyme,-,-,5.3.2.6,ko:K01821,"ko00362,ko00621,ko00622,ko01100,ko01120,ko01220,map00362,map00621,map00622,map01100,map01120,map01220",M00569,"R03966,R05389","RC01040,RC01355","ko00000,ko00001,ko00002,ko01000",-,-,-,Tautomerase
J2S48_RS24540,3557.691933,5261.840757,1001.468697,-2.340502557,-2.394194979,0.299945154,-7.982109231,1.44E-15,4.63E-14,"COG0596@1|root,COG0596@2|Bacteria,2GMYM@201174|Actinobacteria,4F1UG@85016|Cellulomonadaceae",S,alpha beta hydrolase fold,-,-,-,-,-,-,-,-,-,-,-,-,"Abhydrolase_1,Abhydrolase_4"
J2S48_RS21685,320.9568046,46.08738544,733.2609334,3.857240476,3.967747812,0.49863628,7.957198411,1.76E-15,5.61E-14,"COG1942@1|root,COG1942@2|Bacteria,2IR4N@201174|Actinobacteria,4F4GY@85017|Promicromonosporaceae",S,Tautomerase enzyme,-,-,-,-,-,-,-,-,-,-,-,-,Tautomerase_2
J2S48_RS16890,2899.037109,1010.360414,5732.052152,2.443927148,2.502236182,0.315673459,7.926660016,2.25E-15,7.11E-14,"COG0444@1|root,COG0444@2|Bacteria,2IAWG@201174|Actinobacteria,4F58E@85017|Promicromonosporaceae",P,"Oligopeptide/dipeptide transporter, C-terminal region",-,-,-,ko:K02031,"ko02024,map02024",M00239,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.5,-,-,"ABC_tran,oligo_HPY"
J2S48_RS21495,2257.687632,3540.209416,333.9049557,-3.308122346,-3.404832179,0.430651088,-7.906243071,2.65E-15,8.31E-14,"COG1030@1|root,COG1030@2|Bacteria,2IIZ2@201174|Actinobacteria",-,-,wcoO,-,-,-,-,-,-,-,-,-,-,-,TspO_MBR
J2S48_RS16880,1301.718288,225.7300759,2915.700605,3.583036555,3.6855579,0.466596812,7.898806433,2.82E-15,8.74E-14,"COG0601@1|root,COG0601@2|Bacteria,2GM72@201174|Actinobacteria,4F582@85017|Promicromonosporaceae",EP,Binding-protein-dependent transport system inner membrane component,-,-,-,ko:K02033,"ko02024,map02024",M00239,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.5,-,-,BPD_transp_1
J2S48_RS22680,1762.389379,2569.31285,552.0041708,-2.166025741,-2.21765525,0.281444791,-7.879539163,3.29E-15,1.01E-13,"28NWQ@1|root,2ZBUI@2|Bacteria,2IGY4@201174|Actinobacteria,4F4H4@85017|Promicromonosporaceae",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J2S48_RS01875,1204.70048,310.903503,2545.395944,2.965077584,3.045013853,0.386560639,7.877195821,3.35E-15,1.02E-13,,,,,,,,,,,,,,,,
J2S48_RS01630,2027.434157,3221.846318,235.8159146,-3.659750312,-3.771819359,0.480172831,-7.855128639,3.99E-15,1.21E-13,"COG1028@1|root,COG1028@2|Bacteria,2GJU1@201174|Actinobacteria,4F444@85017|Promicromonosporaceae",IQ,KR domain,-,-,-,-,-,-,-,-,-,-,-,-,adh_short_C2
J2S48_RS07805,809.8716839,245.3512647,1656.652313,2.683526383,2.753683679,0.350964129,7.846054482,4.29E-15,1.29E-13,"COG1682@1|root,COG1682@2|Bacteria,2GP5K@201174|Actinobacteria,4F509@85017|Promicromonosporaceae",GM,ABC-2 type transporter,tagG,-,-,ko:K09692,"ko02010,map02010",M00251,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.104,-,-,ABC2_membrane
J2S48_RS16555,59568.7689,4199.869761,142622.1176,4.934560715,5.085587524,0.648667158,7.840057049,4.50E-15,1.34E-13,"COG1278@1|root,COG1278@2|Bacteria,2GQRU@201174|Actinobacteria,4F4W7@85017|Promicromonosporaceae",K,Cold shock protein domain,scoF4,-,-,ko:K03704,-,-,-,-,"ko00000,ko03000",-,-,-,CSD
J2S48_RS07360,3904.653124,488.9845536,9028.155979,4.08690507,4.210612599,0.540664745,7.787843834,6.82E-15,1.99E-13,"COG4147@1|root,COG4147@2|Bacteria,2GJ56@201174|Actinobacteria,4F3VC@85017|Promicromonosporaceae",S,Belongs to the sodium solute symporter (SSF) (TC 2.A.21) family,-,-,-,ko:K14393,-,-,-,-,"ko00000,ko02000",2.A.21.7,-,-,SSF
J2S48_RS14750,6920.397858,1481.448936,15078.82124,3.254516173,3.345804385,0.429640175,7.787456998,6.84E-15,1.99E-13,"COG0654@1|root,COG0654@2|Bacteria,2GKUZ@201174|Actinobacteria",CH,COG0654 2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases,-,-,1.14.13.20,ko:K10676,"ko00361,ko01100,ko01120,ko01220,map00361,map01100,map01120,map01220",-,"R03997,R05441",RC00046,"ko00000,ko00001,ko01000",-,-,-,FAD_binding_3
J2S48_RS20520,3489.195589,5248.99032,849.5034912,-2.557197561,-2.626242658,0.337389034,-7.784019018,7.03E-15,2.03E-13,,,,,,,,,,,,,,,,
J2S48_RS07610,1868.09227,2872.80114,361.0289645,-2.909664735,-2.991140037,0.384816244,-7.772904827,7.67E-15,2.20E-13,"COG2064@1|root,COG2064@2|Bacteria,2GKMW@201174|Actinobacteria,4F3TZ@85017|Promicromonosporaceae",NU,"Type II secretion system (T2SS), protein F",-,-,-,ko:K12510,-,-,-,-,"ko00000,ko02044",-,-,-,T2SSF
J2S48_RS17810,17136.7494,26806.26023,2632.483171,-3.251379919,-3.348293663,0.431199817,-7.765062806,8.16E-15,2.32E-13,"COG0506@1|root,COG1012@1|root,COG0506@2|Bacteria,COG1012@2|Bacteria,2GM5R@201174|Actinobacteria,4F3P2@85017|Promicromonosporaceae",C,Aldehyde dehydrogenase family,putA,-,"1.2.1.88,1.5.5.2",ko:K13821,"ko00250,ko00330,ko01100,ko01110,ko01130,map00250,map00330,map01100,map01110,map01130",-,"R00245,R00707,R00708,R01253,R04444,R04445,R05051","RC00080,RC00083,RC00216,RC00242,RC00255","ko00000,ko00001,ko01000,ko03000",-,-,-,"Aldedh,Pro_dh"
J2S48_RS07850,933.6660085,144.832656,2116.916037,3.729791572,3.841045947,0.495044111,7.75899735,8.56E-15,2.41E-13,"COG0677@1|root,COG0677@2|Bacteria,2I765@201174|Actinobacteria",M,UDP binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"UDPG_MGDP_dh,UDPG_MGDP_dh_C,UDPG_MGDP_dh_N"
J2S48_RS11120,4952.076874,1129.269067,10686.28858,3.152247973,3.247390305,0.420147013,7.729176219,1.08E-14,3.03E-13,"COG2344@1|root,COG2344@2|Bacteria,2GMV2@201174|Actinobacteria,4F3MI@85017|Promicromonosporaceae",K,Modulates transcription in response to changes in cellular NADH NAD( ) redox state,rex,"GO:0003674,GO:0005488,GO:0005515,GO:0042802",-,ko:K01926,-,-,-,-,"ko00000,ko03000",-,-,-,"CoA_binding,Put_DNA-bind_N"
J2S48_RS21205,235.0933835,391.8223058,0,-12.63266726,-11.9815087,1.555869945,-7.700842054,1.35E-14,3.75E-13,"COG1276@1|root,COG2372@1|root,COG1276@2|Bacteria,COG2372@2|Bacteria",C,response to copper ion,ycnJ,-,-,"ko:K07156,ko:K07245,ko:K14166",-,-,-,-,"ko00000,ko02000","9.B.62.1,9.B.62.2",-,-,"CopC,CopD"
J2S48_RS20140,1795.307483,654.4865763,3506.538842,2.366250264,2.426367938,0.316921516,7.656053045,1.92E-14,5.28E-13,"COG0395@1|root,COG0395@2|Bacteria,2GN84@201174|Actinobacteria,4F5GD@85017|Promicromonosporaceae",G,Binding-protein-dependent transport system inner membrane component,-,-,-,ko:K10229,"ko02010,map02010",M00200,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.1.5,-,-,BPD_transp_1
J2S48_RS02675,1498.883318,2490.300854,11.75701417,-7.450101105,-7.727205436,1.010769263,-7.644875756,2.09E-14,5.64E-13,"COG1012@1|root,COG1012@2|Bacteria,2GIWZ@201174|Actinobacteria,4FMBK@85023|Microbacteriaceae",C,Aldehyde dehydrogenase family,gabD,-,"1.2.1.16,1.2.1.20,1.2.1.79",ko:K00135,"ko00250,ko00310,ko00350,ko00650,ko00760,ko01100,ko01120,map00250,map00310,map00350,map00650,map00760,map01100,map01120",M00027,"R00713,R00714,R02401",RC00080,"ko00000,ko00001,ko00002,ko01000",-,-,-,Aldedh
J2S48_RS12395,4596.366404,7195.227131,698.0753143,-3.268525732,-3.366157674,0.440337219,-7.644499548,2.10E-14,5.64E-13,"COG0477@1|root,COG0477@2|Bacteria,2HC9X@201174|Actinobacteria,4F45H@85017|Promicromonosporaceae",P,Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family,gtr,-,-,ko:K08139,"ko04113,map04113",-,-,-,"ko00000,ko00001,ko02000",2.A.1.1,-,-,Sugar_tr
J2S48_RS19005,1971.640634,517.5755366,4152.738279,2.916549414,2.998596344,0.392231903,7.644957792,2.09E-14,5.64E-13,"COG2905@1|root,COG2905@2|Bacteria,2I3M3@201174|Actinobacteria,4F5M3@85017|Promicromonosporaceae",T,Domain in cystathionine beta-synthase and other proteins.,-,-,-,-,-,-,-,-,-,-,-,-,CBS
J2S48_RS14405,18610.37688,4496.952541,39780.51339,3.059076192,3.145738075,0.411790075,7.639178954,2.19E-14,5.83E-13,"COG1876@1|root,COG1876@2|Bacteria,2GQ6K@201174|Actinobacteria,4F5Z5@85017|Promicromonosporaceae",M,D-alanyl-D-alanine carboxypeptidase,-,-,-,-,-,-,-,-,-,-,-,-,"NLPC_P60,VanY"
J2S48_RS08550,854.6730063,1361.693107,94.14285462,-3.729675626,-3.851616628,0.504500576,-7.634513841,2.27E-14,6.00E-13,"COG0455@1|root,COG0455@2|Bacteria,2IARP@201174|Actinobacteria,4F3JG@85017|Promicromonosporaceae",D,bacterial-type flagellum organization,-,-,-,-,-,-,-,-,-,-,-,-,CbiA
J2S48_RS10995,14188.25705,3076.994436,30855.15097,3.22744124,3.324061258,0.437024822,7.606115459,2.82E-14,7.42E-13,"COG3170@1|root,COG3170@2|Bacteria,2I17C@201174|Actinobacteria,4F5TB@85017|Promicromonosporaceae",NU,Tfp pilus assembly protein FimV,-,-,-,-,-,-,-,-,-,-,-,-,-
J2S48_RS21120,1267.917614,1992.34303,181.2794904,-3.356385909,-3.457328278,0.454901873,-7.600162774,2.96E-14,7.71E-13,"COG1403@1|root,COG1403@2|Bacteria,2I9AH@201174|Actinobacteria,4F5E4@85017|Promicromonosporaceae",V,HNH endonuclease,-,-,-,-,-,-,-,-,-,-,-,-,"DUF222,HNH"
J2S48_RS07990,323.7001146,521.2004818,27.44956395,-4.111351181,-4.250100045,0.559629648,-7.594486925,3.09E-14,7.99E-13,"COG0180@1|root,COG0180@2|Bacteria,2GJ9A@201174|Actinobacteria,4F49P@85017|Promicromonosporaceae",J,tRNA synthetases class I (W and Y),trpS,"GO:0005575,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0040007,GO:0044464,GO:0071944",6.1.1.2,ko:K01867,"ko00970,map00970","M00359,M00360",R03664,"RC00055,RC00523","ko00000,ko00001,ko00002,ko01000,ko01007,ko03016",-,-,-,tRNA-synt_1b
